539040,Tirupati Tyres Ltd,Auto Tyres & Rubber Products
539041,SVP Housing Ltd,Comm.Trading  & Distribution
539042,AGI Infra Ltd,Realty
539043,BKM Industries Ltd,Containers & Packaging
539044,Manaksia Steels Ltd,Iron & Steel/Interm.Products
539045,Manaksia Aluminium Company Ltd,Aluminium
539046,Manaksia Coated Metals & Industries Ltd,Iron & Steel/Interm.Products
539056,Imagicaaworld Entertainment Ltd,Other Leisure Facilities
539083,Inox Wind Ltd,Heavy Electrical Equipment
539090,Rajputana Investment and Finance Ltd,Finance (including NBFCs)
539091,Consecutive Investment & Trading Company Ltd,Investment Companies
539096,Aananda Lakshmi Spinning Mills Ltd,Textiles
539097,HKG Ltd,Comm.Trading  & Distribution
539098,Filtra Consultants and Engineers Ltd,Utilities:Non-Elec.
539099,Athena Constructions Ltd,Realty
539110,Northlink Fiscal and Capital Services Ltd,Finance (including NBFCs)
539111,Sheshadri Industries Ltd,Textiles
539112,SAB Industries Ltd,Realty
539113,Paul Merchants Ltd,Finance (including NBFCs)
539115,Alan Scott Industries Ltd,Movies & Entertainment
539116,O. P. Chains Ltd,Comm.Trading  & Distribution
539117,Sujala Trading & Holdings Ltd,Finance (including NBFCs)
539118,VRL Logistics Ltd,Transportation - Logistics
539119,Jain Marmo Industries Ltd,Construction Materials
539120,Bangalore Fort Farms Ltd,Jute & Jute Products
539121,Palco Metals Ltd,Aluminium
539122,Bodhtree Consulting Ltd,IT Consulting & Software
539124,Sarvottam Finvest Ltd,Finance (including NBFCs)
539126,MEP Infrastructure Developers Ltd,Roads & Highways
539132,Vegetable Products Ltd,Edible Oils
539141,UFO Moviez India Ltd,Broadcasting & Cable TV
539142,Edelweiss Mutual Fund - Edelweiss Exchange Traded Scheme - Nifty ( Nifty EES ),Not Available
539143,Panth Infinity Ltd,Diversified
539148,Shivalik Rasayan Ltd,Agrochemicals
539149,Integrated Capital Services Ltd,Consulting Services
539150,PNC Infratech Ltd,Roads & Highways
539151,Arfin India Ltd,Aluminium
539174,Helpage Finlease Ltd,Finance (including NBFCs)
539175,Indra Industries Ltd,Fertilizers
539176,Hawa Engineers Ltd,Industrial Machinery
539177,Authum Investment & Infrastructure Ltd,Finance (including NBFCs)
539195,POCL Enterprises Ltd,Commodity Chemicals
539196,Amba Enterprises Ltd,Other Elect.Equip./ Prod.
539197,Devhari Exports (India) Ltd,Comm.Trading  & Distribution
539198,Capfin India Ltd,Other Financial Services
539199,Moongipa Securities Ltd,Other Financial Services
539201,Satia Industries Ltd,Paper & Paper Products
539206,Genomic Valley Biotech Ltd,Biotechnology
539216,Garment Mantra Lifestyle Ltd,Textiles
539217,Srestha Finvest Ltd,Investment Companies
539218,Saumya Consultants Ltd,Finance (including NBFCs)
539219,Mauria Udyog Ltd,Other Industrial Products
539220,Mishka Exim Ltd,Other Apparels & Accessories
539221,Sportking India Ltd,Textiles
539222,VMV Holidays Ltd,Travel Support Services
539223,Ambition Mica Ltd,Paper & Paper Products
539224,HCKK Ventures Ltd,Diversified
539225,Jiya Eco-Products Ltd,Utilities:Non-Elec.
539226,Rudra Global Infra Products Ltd,Iron & Steel/Interm.Products
539227,Loyal Equipments Ltd,Industrial Machinery
539228,Gala Global Products Ltd,Comm.Printing/Stationery
539229,Majestic Research Services and Solutions Ltd,Diversified
539230,Chemiesynth (Vapi) Ltd,Specialty Chemicals
539235,Grandeur Products Ltd,Other Agricultural Products
539251,Balkrishna Paper Mills Ltd,Containers & Packaging
539252,Shyam Century Ferrous Ltd,Iron & Steel/Interm.Products
539253,Surya India Ltd,Finance (including NBFCs)
539254,Adani Transmission Ltd,Electric Utilities
539255,Star Delta Transformers Ltd,Heavy Electrical Equipment
539265,Amrapali Fincap Ltd,Finance (including NBFCs)
539267,Dr Habeebullah Life Sciences Ltd,Comm.Trading  & Distribution
539268,Syngene International Ltd,Pharmaceuticals
539273,Pecos Hotels and Pubs Ltd,Restaurants
539274,Boston Leasing and Finance Ltd,Finance (including NBFCs)
539275,Mangalam Seeds Ltd,Other Agricultural Products
539276,Kaya Ltd,Sp.Consumer Services
539277,Alstone Textiles (India) Ltd,Distributors
539278,Symbiox Investment & Trading Company Ltd,Other Financial Services
539287,Ortin Laboratories Ltd,Pharmaceuticals
539288,AVI Polymers Ltd,Specialty Chemicals
539289,Majesco Ltd,IT Consulting & Software
539290,Oswal Greentech Ltd,Investment Companies
539291,Ozone World Ltd,Other Agricultural Products
539300,A.K. Spintex Ltd,Textiles
539301,Arvind SmartSpaces Ltd,Realty
539302,Power Mech Projects Ltd,Construction & Engineering
539304,Canopy Finance Ltd,Other Financial Services
539309,Rama Steel Tubes Ltd,Iron & Steel Products
539310,Thinkink Picturez Ltd,Advertising & Media
539312,UTI- SENSEX ETF,Not Available
539313,UTI NIFTY ETF,Not Available
539314,Universal Autofoundry Ltd,Auto Parts & Equipment
539331,Veto Switchgears and Cables Ltd,Other Elect.Equip./ Prod.
539332,Navkar Corporation Ltd,Transport Related Services
539334,Shree Pushkar Chemicals & Fertilisers Ltd,Specialty Chemicals
539336,Gujarat Gas Ltd,Integrated Oil & Gas
539337,Waaree Technologies Ltd,Containers & Packaging
539346,Sadbhav Infrastructure Project Ltd,Roads & Highways
539351,Prabhat Dairy Ltd,Packaged Foods
539353,Sal Automotive Ltd,Auto Parts & Equipment
539354,Polyspin Exports Ltd,Containers & Packaging
539359,Pritika Auto Industries Ltd,Other Industrial Products
539363,Sri Krishna Constructions (India) Ltd,Realty
539378,Soni Medicare Ltd,Healthcare Facilities
539383,Mahaveer Infoway Ltd,IT Consulting & Software
539384,Krishna Capital and Securities Ltd,Finance (including NBFCs)
539391,Acme Resources Ltd,Finance (including NBFCs)
539393,Kabra Commercial Ltd,Coal
539398,Vishal Bearings Ltd,Industrial Machinery
539399,Bella Casa Fashion & Retail Ltd,Textiles
539400,Mallcom (India) Ltd,Other Apparels & Accessories
539401,Patdiam Jewellery Ltd,Other Apparels & Accessories
539402,Vaksons Automobiles Ltd,Other Agricultural Products
539403,Arambhan Hospitality Services Ltd,Restaurants
539404,Satin Creditcare Network Ltd,Finance (including NBFCs)
539405,Decorous Investment & Trading Co Ltd,Other Apparels & Accessories
539406,Swagtam Trading & Services Ltd,Comm.Trading  & Distribution
539407,Generic Engineering Construction and Projects Ltd,Construction & Engineering
539408,Kuber Udyog Ltd,Finance (including NBFCs)
539409,Neeraj Paper Marketing Ltd,Comm.Trading  & Distribution
539428,Tejnaksh Healthcare Ltd,Healthcare Facilities
539433,Indo-Global Enterprises Ltd,Healthcare Facilities
539434,Brilliant Portfolios Ltd,Finance (including NBFCs)
539435,Richfield Financial Services Ltd,Other Financial Services
539437,IDFC First Bank Ltd,Banks
539447,Beardsell Ltd,Containers & Packaging
539448,InterGlobe Aviation Ltd,Airlines
539449,IGC Industries Ltd,Comm.Trading  & Distribution
539450,S H Kelkar and Company Ltd,Personal Products
539455,Aryavan Enterprise Ltd,Iron & Steel/Interm.Products
539468,Typhoon Financial Services Ltd,Finance (including NBFCs)
539469,Panorama Studios International Ltd,Movies & Entertainment
539470,Shree Ganesh Biotech (India) Ltd,Biotechnology
539479,GTV Engineering Ltd,Industrial Machinery
539480,LIC MF EXCHANGE TRADED FUND- NIFTY 50,Not Available
539481,Pariksha Fin- Invest- Lease Ltd,Finance (including NBFCs)
539487,LIC MF EXCHANGE TRADED FUND- SENSEX,Not Available
539488,Tirupati Finlease Ltd,Investment Companies
539492,Garbi Finvest Ltd,Finance (including NBFCs)
539493,Adharshila Capital Services Ltd,Finance (including NBFCs)
539494,Smart Finsec Ltd,Finance (including NBFCs)
539495,Rajkot Investment Trust Ltd,Finance (including NBFCs)
539506,Adcon Capital Services Ltd,Finance (including NBFCs)
539515,Quint Digital Media Ltd,Publishing
539516,HDFC Nifty ETF,Not Available
539517,HDFC Sensex ETF - Open Ended Traded Fund,Not Available
539518,Uday Jewellery Industries Ltd,Distributors
539519,Mayukh Dealtrade Ltd,Distributors
539521,Navigant Corporate Advisors Ltd,Other Financial Services
539522,Grovy India Ltd,Real Estate Investment
539523,Alkem Laboratories Ltd,Pharmaceuticals
539524,Dr. Lal PathLabs Ltd,Healthcare Services
539525,Navketan Merchants Ltd,Distributors
539526,Suncare Traders Ltd,Distributors
539527,Creative Castings Ltd,Other Industrial Products
539528,Aayush Food and Herbs Ltd,Packaged Foods
539533,Elitecon International Ltd,Comm.Trading  & Distribution
539542,Lux Industries Ltd,Other Apparels & Accessories
539543,Valley Magnesite Company Ltd,Investment Companies
539544,Abhishek Infraventures Ltd,Realty
539546,Beekay Niryat Ltd,Comm.Trading  & Distribution
539551,Narayana Hrudayalaya Ltd,Healthcare Facilities
539552,F Mec International Financial Services Ltd,Finance (including NBFCs)
539559,Deep Diamond India Ltd,Other Apparels & Accessories
539560,Abhijit Trading Company Ltd,Other Food Products
539561,Remedium Lifecare Ltd,Comm.Trading  & Distribution
539562,Aarnav Fashions Ltd,Other Financial Services
539570,Acewin Agriteck Ltd,Other Food Products
539574,Sunshine Capital Ltd,Finance (including NBFCs)
539584,Sharanam Infraproject and Trading Ltd,Comm.Trading  & Distribution
539593,Shivansh Finserve Ltd,Other Financial Services
539594,Mishtann Foods Ltd,Other Agricultural Products
539596,Delta Industrial Resources Ltd,Other Financial Services
539597,Jindal Stainless (Hisar) Ltd,Iron & Steel Products
539598,Oracle Credit Ltd,Finance (including NBFCs)
539599,Kotia Enterprises Ltd,Distributors
539600,Chamak Holdings Ltd,Comm.Trading  & Distribution
539607,Blue Cloud Softech Solutions Ltd,IT Software Products
539620,A Infrastructure Ltd,Cement & Cement Products
539621,BCL Enterprises Ltd,Finance (including NBFCs)
539632,AAR Commercial Company Ltd,Distributors
539636,Precision Camshafts Ltd,Auto Parts & Equipment
539637,Blueblood Ventures Ltd,Other Financial Services
539658,TeamLease Services Ltd,Sp.Consumer Services
539659,Vidli Restaurants Ltd,Restaurants
539660,Best Agrolife Ltd,Agrochemicals
539661,Ace Men Engg Works Ltd,Distributors
539662,BFL Asset Finvest Ltd,Finance (including NBFCs)
539669,RGF Capital Markets Ltd,Finance (including NBFCs)
539673,Radhagobind Commercial Ltd,Distributors
539678,Quick Heal Technologies Ltd,IT Software Products
539679,Kapil Raj Finance Ltd,Finance (including NBFCs)
539680,Ganga Pharmaceuticals Ltd,Pharmaceuticals
539681,Dynamic Archistructures Ltd,Finance (including NBFCs)
539682,Sylph Education Solutions Ltd,Education
539683,Shivkamal Impex Ltd,Finance (including NBFCs)
539686,K.P. Energy Ltd,Electric Utilities
539692,Interactive Financial Services Ltd,Finance (including NBFCs)
539697,Hiliks Technologies Ltd,Real Estate Investment
539724,Hypersoft Technologies Ltd,IT Consulting & Software
539725,Gokul Agro Resources Ltd,Edible Oils
539730,Fredun Pharmaceuticals Ltd,Pharmaceuticals
539742,Simbhaoli Sugars Ltd,Sugar
539760,Relicab Cable Manufacturing Ltd,Other Elect.Equip./ Prod.
539762,Modern Converters Ltd,Other Agricultural Products
539767,Mega Nirman and Industries Ltd,Realty
539770,Darjeeling Ropeway Company Ltd,Other Financial Services
539773,Advik Capital Ltd,Finance (including NBFCs)
539784,LIC MF Exchange Traded Fund- NIFTY 100,Not Available
539785,Pudumjee Paper Products Ltd,Paper & Paper Products
539787,HealthCare Global Enterprises Ltd,Healthcare Facilities
539788,Khemani Distributors & Marketing Ltd,Distributors
539798,Umiya Tubes Ltd,Iron & Steel Products
539799,Bharat Wire Ropes Ltd,Iron & Steel Products
539800,CHD Chemicals Ltd,Comm.Trading  & Distribution
539807,Infibeam Avenues Ltd,Internet Software & Services
539814,LE Lavoir Ltd,Comm.Trading  & Distribution
539819,Mudra Financial Services Ltd,Other Financial Services
539833,Shivom Investment & Consultancy Ltd,Finance (including NBFCs)
539834,Balgopal Commercial Ltd,Comm.Trading  & Distribution
539835,Superior Finlease Ltd,Finance (including NBFCs)
539837,Raghav Productivity Enhancers Ltd,Other Industrial Goods
539839,Franklin Leasing and Finance Ltd,Finance (including NBFCs)
539841,Lancer Container Lines Ltd,Transportation - Logistics
539843,NINtec Systems Ltd,IT Consulting & Software
539844,Equitas Holdings Ltd,Holding Companies
539854,Halder Venture Ltd,Other Agricultural Products
539861,SKIL Infrastructure Ltd,Construction & Engineering
539871,Thyrocare Technologies Ltd,Healthcare Services
539872,Bajaj Healthcare Ltd,Pharmaceuticals
539874,Ujjivan Financial Services Ltd,Finance (including NBFCs)
539875,RSD Finance Ltd,Investment Companies
539876,Crompton Greaves Consumer Electricals Ltd,Household Appliances
539883,Pilani Investment and Industries Corporation Ltd,Holding Companies
539884,Darshan Orna Ltd,Other Apparels & Accessories
539889,Parag Milk Foods Ltd,Packaged Foods
539894,Madhav Infra Projects Ltd,Construction & Engineering
539895,Shalimar Agencies Ltd,Other Financial Services
539909,Latent Light Finance Ltd,Finance (including NBFCs)
539910,Kome-On Communication Ltd,Movies & Entertainment
539911,Svarnim Trade Udyog Ltd,Comm.Trading  & Distribution
539917,Nagarjuna Fertilizers and Chemicals Ltd,Fertilizers
539921,Shanti Educational Initiatives Ltd,Education
539922,Rotographics (India) Ltd,Comm.Trading  & Distribution
539927,Likhami Consulting Ltd,Consulting Services
539938,Medico Intercontinental Ltd,Other Financial Services
539939,Yash Chemex Ltd,Specialty Chemicals
539940,Max Ventures and Industries Ltd,Holding Companies
539945,ICICI Prudential NV20 ETF,Not Available
539946,Bazel International Ltd,Finance (including NBFCs)
539947,Jindal Leasefin Ltd,Investment Companies
539956,TAAL Enterprises Ltd,Airlines
539957,Mahanagar Gas Ltd,Utilities:Non-Elec.
539963,Zeal Aqua Ltd,Other Food Products
539978,Quess Corp Ltd,Diversified
539980,ICICI Prudential Midcap Select ETF,Not Available
539982,Advance Syntex Ltd,Containers & Packaging
539984,Hindusthan Urban Infrastructure Ltd,Electronic Components
539985,Titaanium Ten Enterprise Ltd,Textiles
539986,Commercial Syn Bags Ltd,Containers & Packaging
539991,Confidence Futuristic Energetech Ltd,Comm.Trading  & Distribution
539992,Lloyds Steels Industries Ltd,Industrial Machinery
539997,Kwality Pharmaceuticals Ltd,Pharmaceuticals
540005,Larsen & Toubro Infotech Ltd,IT Consulting & Software
540006,East West Holdings Ltd,Transportation - Logistics
540008,BIRLA SUN LIFE SENSEX ETF,Not Available
540023,Colorchips New Media Ltd,Broadcasting & Cable TV
540025,Advanced Enzyme Technologies Ltd,Other Agricultural Products
540026,Ladam Affordable Housing Ltd,Realty
540027,Prabhat Technologies (India) Ltd,Specialty Retail
540047,Dilip Buildcon Ltd,Roads & Highways
540048,S.P. Apparels Ltd,Other Apparels & Accessories
540061,Bigbloc Construction Ltd,Cement & Cement Products
540062,Golden Crest Education & Services Ltd,Education
540063,ECS Biztech Ltd,IT Consulting & Software
540064,Future Retail Ltd,Department Stores
540065,RBL Bank Ltd,Banks
540066,AMS Polymers Ltd,Specialty Chemicals
540072,Shiva Granito Export Ltd,Construction Materials
540073,BLS International Services Ltd,Travel Support Services
540078,Mitsu Chem Plast Ltd,Containers & Packaging
540079,Sprayking Agro Equipment Ltd,Other Industrial Products
540080,Narayani Steels Ltd,Iron & Steel/Interm.Products
540081,SAB Events & Governance Now Media Ltd,Publishing
540082,Riddhi Steel and Tube Ltd,Iron & Steel Products
540083,TV Vision Ltd,Broadcasting & Cable TV
540084,Spicy Entertainment and Media Ltd,Movies & Entertainment
540097,Visco Trade Associates Ltd,Other Financial Services
540108,Tiaan Consumer Ltd,Personal Products
540115,L&T Technology Services Ltd,Internet Software & Services
540124,G N A Axles Ltd,Auto Parts & Equipment
540125,Radhika Jeweltech Ltd,Other Apparels & Accessories
540132,Sabrimala Industries India Ltd,Comm.Trading  & Distribution
540133,ICICI Prudential Life Insurance Company Ltd,Life Insurance
540134,Ishaan Infrastructures and Shelters Ltd,Construction & Engineering
540135,ARC Finance Ltd,Other Financial Services
540136,HPL Electric & Power Ltd,Heavy Electrical Equipment
540143,Sagarsoft (India) Ltd,IT Consulting & Software
540144,DRA Consultants Ltd,Consulting Services
540145,Valiant Organics Ltd,Pharmaceuticals
540146,Aditya Consumer Marketing Ltd,Distributors
540147,Shashijit Infraprojects Ltd,Construction & Engineering
540148,Bindal Exports Ltd,Other Apparels & Accessories
540150,Mewar Hi-Tech Engineering Ltd,Construction & Engineering
540151,Diksat Transworld Ltd,Movies & Entertainment
540152,India Green Reality Ltd,Realty
540153,Endurance Technologies Ltd,Auto Parts & Equipment
540154,IDFC SENSEX ETF,Not Available
540159,Purple Entertainment Ltd,Movies & Entertainment
540168,Supra Pacific Management Consultancy Ltd,Finance (including NBFCs)
540173,PNB Housing Finance Ltd,Housing Finance 
540174,Southern Infosys Ltd,IT Consulting & Software
540175,Regency Fincorp Ltd,Other Financial Services
540180,Varun Beverages Ltd,Non-alcoholic Beverages
540181,Salem Erode Investments Ltd,Finance (including NBFCs)
540190,Franklin Industries Ltd,Comm.Trading  & Distribution
540192,LKP Securities Ltd,Other Financial Services
540198,Osiajee Texfab Ltd,Textiles
540199,Corporate Merchant Bankers Ltd,Other Financial Services
540203,Sheela Foam Ltd,Furniture-Furnishing-Paints
540204,Narendra Investments (Delhi) Ltd,Consulting Services
540205,Aditya Vision Ltd,Specialty Retail
540210,The Mandhana Retail Ventures Ltd,Specialty Retail
540211,Sparkling (India) Finshares Ltd,Finance (including NBFCs)
540212,TCI Express Ltd,Transportation - Logistics
540221,Shashank Traders Ltd,Comm.Trading  & Distribution
540222,Laurus Labs Ltd,Pharmaceuticals
540243,New Light Apparels Ltd,Comm.Trading  & Distribution
540252,Veeram Securities Ltd,Other Apparels & Accessories
540253,Shree Nidhi Trading Co. Ltd,Other Financial Services
540254,Marg Techno Projects Ltd,Finance (including NBFCs)
540259,Shangar Decor Ltd,Sp.Consumer Services
540266,Globe Commercials Ltd,Comm.Trading  & Distribution
540268,Dhanvarsha Finvest Ltd,Other Financial Services
540269,Super Fine Knitters Ltd,Other Apparels & Accessories
540270,Raideep Industries Ltd,Comm.Trading  & Distribution
540293,Pricol Ltd,Auto Parts & Equipment
540310,Classic Filaments Ltd,Textiles
540311,JITF Infralogistics Ltd,Transport Related Services
540318,Sueryaa Knitwear Ltd,Textiles
540332,Tanvi Foods (India) Ltd,Comm.Trading  & Distribution
540358,RMC Switchgears Ltd,Other Elect.Equip./ Prod.
540359,Parmax Pharma Ltd,Pharmaceuticals
540360,Leading Leasing Finance And Investment Company Ltd,Other Financial Services
540361,Danube Industries Ltd,Comm.Trading  & Distribution
540366,Music Broadcast Ltd,Broadcasting & Cable TV
540376,Avenue Supermarts Ltd,Department Stores
540377,IFL Enterprises Ltd,Comm.Trading  & Distribution
540385,KD Leisures Ltd,Other Financial Services
540386,Ontic Finserve Ltd,Other Financial Services
540393,Sarthak Metals Ltd,Iron & Steel Products
540395,Chemcrux Enterprises Ltd,Specialty Chemicals
540396,Manomay Tex India Ltd,Textiles
540401,Maximus International Ltd,Comm.Trading  & Distribution
540402,Manas Properties Ltd,Realty
540403,CL Educate Ltd,Education
540404,Prime Fresh Ltd,Other Agricultural Products
540405,Oceanic Foods Ltd,Other Food Products
540416,Octaware Technologies Ltd,Internet Software & Services
540425,Shankara Building Products Ltd,Iron & Steel Products
540455,Escorp Asset Management Ltd,Other Financial Services
540467,Parmeshwari Silk Mills Ltd,Other Apparels & Accessories
540468,KMS Medisurgi Ltd,Healthcare Supplies
540481,Classic Leasing & Finance Ltd,Other Financial Services
540492,Starlineps Enterprises Ltd,Comm.Trading  & Distribution
540497,S Chand and Company Ltd,Publishing
540515,Kanungo Financiers Ltd,Other Financial Services
540519,Meera Industries Ltd,Industrial Machinery
540530,Housing & Urban Development Corporation Ltd,Housing Finance 
540544,PSP Projects Ltd,Construction & Engineering
540545,Bhakti Gems and Jewellery Ltd,Other Apparels & Accessories
540550,Yug Decor Ltd,Specialty Chemicals
540551,Axis Equity Advantage Fund- Series 1 Direct Plan- Growth,Not Available
540552,Axis Equity Advantage Fund- Series 1 Regular Plan- Growth,Not Available
540570,Variman Global Enterprises Ltd,Comm.Trading  & Distribution
540575,Star Cement Ltd,Cement & Cement Products
540590,Riddhi Corporate Services Ltd,BPO/KPO
540591,HDFC EOF- II- 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund- Series 2- Direct,Not Available
540592,HDFC EOF - II - 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund - Series 2 - Direct,Not Available
540593,HDFC EOF- II - 1126D May 2017(1) plan under HDFC Equity Opportunities Fund - Series2 - Regular,Not Available
540594,HDFC EOF - II - 1126D May 2017(1)  plan under HDFC Equity Opportunities Fund - Series 2 - Regular,Not Available
540595,Tejas Networks Ltd,Other Telecom Services
540596,Eris Lifesciences Ltd,Pharmaceuticals
540602,GTPL Hathway Ltd,Other Telecom Services
540611,AU Small Finance Bank Ltd,Banks
540612,ICICI Prudential Nifty Low Vol 30 ETF,Not Available
540613,Gautam Exim Ltd,Comm.Trading  & Distribution
540614,G G Engineering Ltd,Heavy Electrical Equipment
540615,7NR Retail Ltd,Specialty Retail
540621,Bhagyanagar Properties Ltd,Realty
540634,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-GROWTH OPTION,Not Available
540635,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-DIRECT OPTION-DIVIDEND PAYOUT OPTION,Not Available
540636,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-GROWTH OPTION,Not Available
540637,HDFC EQUITY OPPORTUNITIES FUND-II-1100D JUNE 2017(1) SERIES 2-REGULAR OPTION-DIVIDEND PAYOUT OPTION,Not Available
540642,Salasar Techno Engineering Ltd,Construction & Engineering
540647,Ganges Securities Ltd,Investment Companies
540648,Palash Securities Ltd,Investment Companies
540649,Avadh Sugar & Energy Ltd,Sugar
540650,Magadh Sugar & Energy Ltd,Sugar
540651,Jigar Cables Ltd,Other Elect.Equip./ Prod.
540652,Captain Technocast Ltd,Other Industrial Goods
540653,Sintex Plastics Technology Ltd,Comm.Trading  & Distribution
540654,Globalspace Technologies Ltd,IT Consulting & Software
540669,UTI Nifty Next 50 ETF,Not Available
540673,SIS Ltd,Sp.Consumer Services
540678,Cochin Shipyard Ltd,Shipping
540679,SMS Lifesciences India Ltd,Pharmaceuticals
540680,KIOCL Ltd,Iron & Steel/Interm.Products
540681,Chothani Foods Ltd,Packaged Foods
540686,Smruthi Organics Ltd,Pharmaceuticals
540691,Aditya Birla Capital Ltd,Holding Companies
540692,Apex Frozen Foods Ltd,Packaged Foods
540693,Shish Industries Ltd,Plastic Products
540694,ANG Lifesciences India Ltd,Healthcare Services
540695,Dhruv Wellness Ltd,Comm.Trading  & Distribution
540696,KCD Industries India Ltd,Comm.Trading  & Distribution
540697,A & M Febcon Ltd,Industrial Machinery
540699,Dixon Technologies (India) Ltd,Consumer Electronics
540700,Bharat Road Network Ltd,Roads & Highways
540701,Dishman Carbogen Amcis Ltd,Pharmaceuticals
540702,Lasa Supergenerics Ltd,Healthcare Services
540703,Provestment Services Ltd,Consulting Services
540704,Matrimony.com Ltd,Internet Software & Services
540709,Reliance Home Finance Ltd,Housing Finance 
540710,Capacite Infraprojects Ltd,Construction & Engineering
540715,Sagar Diamonds Ltd,Other Apparels & Accessories
540716,ICICI Lombard General Insurance Company Ltd,General Insurance
540717,Polo Queen Industrial and Fintech Ltd,Comm.Trading  & Distribution
540718,AKM Lace and Embrotex Ltd,Textiles
540719,SBI Life Insurance Company Ltd,Life Insurance
540724,Prataap Snacks Ltd,Packaged Foods
540725,Share India Securities Ltd,Other Financial Services
540726,Trident Texofab Ltd,Comm.Trading  & Distribution
540727,Poojawestern Metaliks Ltd,Other Industrial Products
540728,Sayaji Industries Ltd,Diversified
540729,Vanta Bioscience Ltd,Pharmaceuticals
540730,Mehai Technology Ltd,Comm.Trading  & Distribution
540735,IRIS Business Services Ltd,IT Software Products
540737,Shree Ganesh Remedies Ltd,Pharmaceuticals
540738,Shreeji Translogistics Ltd,Transportation - Logistics
540743,Godrej Agrovet Ltd,Other Agricultural Products
540744,Mideast Integrated Steels Ltd,Iron & Steel/Interm.Products
540749,MAS Financial Services Ltd,Finance (including NBFCs)
540750,Indian Energy Exchange Ltd,Electric Utilities
540755,General Insurance Corporation of India,General Insurance
540756,Kaarya Facilities and Services Ltd,Sp.Consumer Services
540757,Sheetal Cool Products Ltd,Packaged Foods
540762,Tube Investments of India Ltd,Auto Parts & Equipment
540763,ICICI Prudential Value Fund Series 18 - Cumulative Option,Not Available
540764,ICICI Prudential Value Fund Series 18 - Dividend Payout Option,Not Available
540765,ICICI Prudential Value Fund Series 18 - Direct Plan Cumulative Option,Not Available
540766,ICICI Prudential Value Fund Series 18 - Direct Plan Dividend Payout Option,Not Available
540767,Nippon Life India Asset Management Ltd,Asset Management Cos.
540768,Mahindra Logistics Ltd,Transportation - Logistics
540769,The New India Assurance Company Ltd,General Insurance
540774,IFGL Refractories Ltd,Other Industrial Goods
540775,Khadim India Ltd,Footwear
540776,5paisa Capital Ltd,Other Financial Services
540777,HDFC Life Insurance Company Ltd,Life Insurance
540778,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR DVP 06JN21,Not Available
540779,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR GWTH 06JN21,Not Available
540780,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG DVP 06JN21,Not Available
540781,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG GWTH 06JN21,Not Available
540782,Sanghvi Brands Ltd,Hotels
540786,Sharika Enterprises Ltd,Other Elect.Equip./ Prod.
540787,BHARAT 22 ETF - ICICI Prudential AMC,Not Available
540789,Diligent Media Corporation Ltd,Advertising & Media
540795,Dynamic Cables Ltd,Other Elect.Equip./ Prod.
540796,Ratnabhumi Developers Ltd,Realty
540797,Shalby Ltd,Healthcare Facilities
540798,Future Supply Chain Solutions Ltd,Transportation - Logistics
540809,MRC Exim Ltd,Comm.Trading  & Distribution
540811,Diggi Multitrade Ltd,Comm.Trading  & Distribution
540821,Sadhna Broadcast Ltd,Broadcasting & Cable TV
540823,Vitesse Agro Ltd,Comm.Trading  & Distribution
540824,Astron Paper & Board Mill Ltd,Paper & Paper Products
540829,Chandrima Mercantiles Ltd,Comm.Trading  & Distribution
540843,Rithwik Facility Management Services Ltd,Sp.Consumer Services
540850,Jhandewalas Foods Ltd,Packaged Foods
540861,ICICI PRUDENTIAL VALUE FUND - SERIES 19 - CUMULATIVE OPTION,Not Available
540862,ICICI PRUDENTIAL VALUE FUND - SERIES 19  - DIVIDEND PAYOUT OPTION,Not Available
540863,ICICI PRUDENTIAL VALUE FUND - SERIES 19  - DIRECT PLAN CUMULATIVE OPTION,Not Available
540864,ICICI PRUDENTIAL VALUE FUND - SERIES 19  -DIRECT PLAN DIVIDEND PAYOUT OPTION,Not Available
540879,Apollo Micro Systems Ltd,Defence
540900,Newgen Software Technologies Ltd,IT Consulting & Software
540901,Praxis Home Retail Ltd,Specialty Retail
540902,Amber Enterprises India Ltd,Consumer Electronics
540904,Tirupati Foam Ltd,Furniture-Furnishing-Paints
540914,SRU Steels Ltd,Comm.Trading  & Distribution
540923,Ashoka Metcast Ltd,Construction & Engineering
540935,Galaxy Surfactants Ltd,Specialty Chemicals
540936,Gautam Gems Ltd,Comm.Trading  & Distribution
540937,Medico Remedies Ltd,Pharmaceuticals
540938,Gujarat Hy-Spin Ltd,Textiles
540947,ICICI Prudential Value Fund - Series 20 - Cumulative Option,Not Available
540949,ICICI Prudential Value Fund - Series 20 - Dividend Option,Not Available
540950,ICICI Prudential Value Fund - Series 20 - Direct Plan Cumulative Option,Not Available
